# wavelengths_cm Transit_radius_cm depth_ppm
2.328942035127237568e-03 5.871555239092625380e+08 1.751953771149957007e+01
2.352372471183160341e-03 5.871558615388016701e+08 1.752532191954208329e+01
2.376038630295085677e-03 5.871562166520129442e+08 1.753140565827433051e+01
2.399942883966426493e-03 5.871565661001821756e+08 1.753739234806870684e+01
2.424087627559226490e-03 5.871569336835334301e+08 1.754368973072712379e+01
2.448475280534187764e-03 5.871573193278200626e+08 1.755029653485122410e+01
2.473108286693110561e-03 5.871577248108366728e+08 1.755724321800895638e+01
2.497989114423788092e-03 5.871581507032847404e+08 1.756453955810053458e+01
2.523120256947351640e-03 5.871585955696643591e+08 1.757216096304079400e+01
2.548504232568100675e-03 5.871590646045060158e+08 1.758019642583498410e+01
2.574143584925863912e-03 5.871595675156097412e+08 1.758881226084047000e+01
2.600040883250883967e-03 5.871601092349624634e+08 1.759809296408753454e+01
2.626198722621268106e-03 5.871606835954647064e+08 1.760793288289121250e+01
2.652619724223037167e-03 5.871612894200879335e+08 1.761831185405931066e+01
2.679306535612780045e-03 5.871619346926587820e+08 1.762936665818254056e+01
2.706261830982965334e-03 5.871626275748015642e+08 1.764123712260943933e+01
2.733488311429897559e-03 5.871633682335441113e+08 1.765392611175345294e+01
2.760988705224400389e-03 5.871641662205631733e+08 1.766759726866786906e+01
2.788765768085199950e-03 5.871650299161968231e+08 1.768239417007062286e+01
2.816822283455062883e-03 5.871659676318103075e+08 1.769845921222311347e+01
